2.0000000E+00,-3.3543601E-01,-2.5176155E-01,8.3248877E-01,-4.8476705E-01,1.5341614E+00,5.1882664E-01,-8.6443565E-01,1.7436654E+00,9.7878802E-01,-1.1875298E+00,-1.3149343E+00,5.8630885E-01,4.4131062E-02,3.3536315E-01,6.1174313E-01,9.0070846E-01,5.1428422E-01,1.2886319E+00,1.1143689E+00,-1.0802989E+00
2.0000000E+00,5.7980791E-01,8.0613789E-01,4.8575083E-01,-3.8710525E-01,-1.2120025E-01,1.9220676E+00,2.1897789E-01,5.6222568E-01,1.9839442E+00,1.0129326E+00,-1.2294553E+00,1.6846149E+00,-5.5651363E-01,6.4758686E-01,-1.2027153E+00,-4.4933486E-01,2.4054546E+00,3.6876366E-03,-1.0262253E+00,7.4870068E-01
2.0000000E+00,9.9518505E-01,-1.3666600E+00,-1.4365003E+00,7.0473149E-01,-1.9682946E+00,1.5024706E+00,-9.5164879E-01,1.6160758E+00,-9.9747707E-01,6.6284005E-01,-1.0438807E+00,-5.1453749E-01,-2.2909107E+00,-1.3132407E+00,-2.4916246E-01,-1.2211685E+00,-6.0701196E-01,-7.2229857E-01,6.6496607E-01,5.8009718E-02
1.0000000E+00,1.3483271E+00,-1.0257064E+00,-1.2337035E+00,-1.7217907E-01,3.1925098E-03,1.0535155E-01,5.2226980E-02,-6.0960390E-01,6.6025366E-01,-1.1776573E+00,-1.9286149E-01,9.3779467E-01,-1.1286216E-01,-8.9364293E-01,6.4024826E-02,6.1894997E-01,3.9168829E-01,-6.8869867E-01,1.1890597E+00,-1.7496347E+00
1.0000000E+00,1.2402241E+00,4.5293095E-02,1.3975990E+00,2.5642352E-01,-2.9275288E-02,4.7268095E-01,3.6099326E-01,9.4507885E-01,5.5180179E-01,-9.5832157E-01,-1.0769109E+00,-7.0798156E-01,2.6517132E+00,7.4125112E-01,2.8093659E-01,-1.9361184E+00,-1.9121368E-01,8.6801898E-01,-8.2982139E-01,3.9805034E-01
1.0000000E+00,1.3354981E-01,9.1235685E-02,1.2090196E-01,-7.2170822E-01,7.1042157E-01,-1.2327892E+00,-1.8434345E+00,-6.5965377E-01,-1.4291574E-01,8.1010740E-01,-4.4419026E-01,1.1146818E+00,-1.1661469E+00,-1.7430249E+00,5.1480812E-01,7.5476303E-01,1.4375821E+00,1.6239846E+00,-1.6893825E-01,1.7474763E+00
1.0000000E+00,1.3617543E+00,-1.4978383E+00,2.0560404E+00,2.7886307E-01,2.9137450E-01,-2.1182097E+00,1.8896109E+00,-7.0632526E-01,-2.4307482E-01,5.2375842E-01,-8.4708821E-02,1.4385775E+00,-8.2665938E-01,4.2193424E-01,2.5800806E-01,-2.9247674E-01,6.8329707E-01,4.9232319E-01,-5.7658371E-01,-5.0026771E-01
2.0000000E+00,-2.0127757E-01,-7.0435807E-01,-2.9317791E-01,1.2229390E+00,-7.6866020E-01,1.6934128E+00,6.5667777E-01,-1.2473547E+00,6.2238042E-02,9.6660366E-01,-1.4230250E+00,1.1489328E+00,1.4092065E+00,-1.3127702E+00,-3.0055535E-02,6.2604015E-01,-1.5144453E+00,-1.4414106E+00,1.1578878E+00,1.7039556E+00
2.0000000E+00,2.8734323E-01,-2.7430570E-01,-1.3364854E+00,-3.0054523E-02,1.0557380E-01,1.7328848E+00,-8.3970412E-01,4.1458046E-01,3.4030834E-01,6.9082383E-01,2.4525736E-01,1.6863888E-01,2.3727493E-01,-2.1681197E-01,-5.5285182E-02,1.1187178E+00,-8.7761177E-01,-1.1222169E+00,9.4851449E-01,1.0979840E+00
2.0000000E+00,-6.6399399E-01,-8.2213542E-01,7.8649449E-01,1.3715916E-01,4.7404701E-01,-1.2266671E+00,2.1217098E-01,-5.1062252E-02,7.0321425E-01,-5.7895506E-01,-2.8184155E-01,3.7906239E-01,1.1877994E-01,-6.8749455E-01,-1.0600330E+00,1.1795406E+00,-1.0178151E+00,3.4831677E-01,-2.9518897E-02,-4.1544080E-01
1.0000000E+00,-1.3180069E+00,-2.4279320E+00,7.3458868E-01,-2.0773435E-01,9.3007086E-01,4.4428222E-01,5.8305042E-01,-1.9968697E+00,-5.2585961E-01,-6.2874097E-01,-6.2992892E-01,-5.9513812E-01,-1.0356258E+00,1.2768430E-01,-1.8545872E-02,-3.2241359E-01,6.0526257E-01,1.0326916E+00,6.0942223E-01,-5.0735101E-01
2.0000000E+00,1.2853339E+00,-3.3339752E-01,1.1611407E+00,-4.7097407E-02,-4.5835118E-01,-9.9025840E-01,2.9541886E-01,-5.6627059E-01,1.5646052E+00,-6.2153546E-01,1.5954569E+00,-5.1901015E-01,-7.1077832E-01,1.5556418E+00,-7.2914682E-01,-4.6825232E-01,-6.6707629E-01,-1.6054693E-01,-1.5433443E+00,4.6872429E-01
2.0000000E+00,-1.3383346E+00,1.7102446E+00,1.4689461E+00,-1.7765430E-01,1.4181611E+00,-1.9601347E+00,-8.9498901E-01,7.3599135E-02,1.4482192E+00,-1.4787707E+00,-1.6130120E+00,-6.1353379E-02,5.2779424E-01,6.0337663E-01,5.1326230E-01,1.5320086E+00,-9.9984253E-01,2.4538960E+00,9.8271800E-01,-8.8239709E-01
2.0000000E+00,-9.6658251E-01,-2.2374971E-01,9.6151017E-01,-1.6287688E+00,9.3325324E-01,-1.0492886E+00,7.5101396E-03,1.0526582E+00,-1.5456691E-01,-9.3388711E-01,1.3980238E-01,1.8245244E+00,-1.6270112E+00,3.6319386E-01,-1.1665711E+00,-7.2865621E-01,-8.0334959E-01,3.8633466E-01,-1.0841554E+00,-3.2802380E-01
2.0000000E+00,5.5874505E-01,1.8288706E+00,2.8945445E-01,-4.8039524E-01,2.3341321E-01,5.7889651E-01,1.3178337E+00,-3.9476869E-01,1.0601005E+00,-2.2578311E-01,-6.7055019E-01,-8.8910451E-01,-3.5106011E-01,-1.0754953E+00,-3.2161516E-01,4.1220169E-02,2.5772780E-01,-1.0168074E-01,1.8685412E+00,-1.5967467E+00
2.0000000E+00,1.7913588E-01,-5.6791601E-02,1.0747236E+00,4.3926166E-01,-8.7449957E-01,-1.0219071E+00,1.3320032E+00,-7.4412777E-01,2.1032303E+00,-1.2020768E+00,-1.1844666E-01,4.1723068E-01,-1.1522148E-01,-8.1447428E-01,-7.7702729E-01,-5.0048912E-01,2.5352301E-01,-1.3010138E+00,-2.4934894E-01,1.2335395E+00
2.0000000E+00,9.9890534E-01,-1.1583043E+00,2.2402780E+00,1.2976836E-02,-1.1443597E+00,6.8023590E-01,-1.7516076E-01,1.2292523E+00,1.4200794E+00,7.6298152E-01,-6.7510752E-01,-4.2906251E-01,1.9085217E-01,8.3405504E-01,1.2720926E+00,8.6814243E-01,9.1482934E-01,-7.5643751E-01,1.4677334E+00,-6.6841575E-01
2.0000000E+00,-1.7345716E+00,-6.4350071E-01,6.6890553E-01,6.2451626E-01,1.3962182E-01,6.7138390E-01,1.7243046E+00,-6.8977009E-01,6.1911534E-01,-2.4272960E-01,2.1304954E-01,7.4250731E-01,-6.5736881E-02,1.2467078E+00,-1.8263072E+00,-5.2519672E-01,-1.4356180E+00,-7.8869635E-01,8.6293419E-02,-1.2941981E+00
2.0000000E+00,-6.8512252E-01,1.7647009E+00,-5.5912595E-01,-5.7064334E-01,-1.1068378E+00,-9.8632077E-01,-1.1771294E-01,-2.5717921E-01,6.1592313E-01,1.0777541E+00,8.8414594E-01,1.1814538E-01,-1.8923996E-01,2.8800215E-01,-3.8101004E-01,-3.3814427E-01,1.4746598E+00,9.1699555E-01,-6.1828089E-01,1.5098122E+00
1.0000000E+00,-3.6207167E-02,9.5441978E-01,-4.3745495E-01,8.7797697E-01,1.3833842E+00,1.0295925E+00,6.4151386E-02,-6.0484752E-01,4.6120565E-01,-1.5258862E+00,4.5135648E-01,1.0440198E+00,1.8907154E+00,-3.6021810E-01,3.5672240E-01,-2.0719150E+00,-6.4143972E-01,1.0342278E+00,-1.6666587E+00,1.4375353E-01
2.0000000E+00,1.5744661E+00,1.2798706E-01,8.3078212E-01,-2.0294012E+00,4.1958529E-01,-2.6279178E-01,1.3155999E-01,-1.0793865E-01,1.6809113E-01,-6.3973211E-01,-3.4455507E-01,-9.3191415E-02,-1.0323446E-01,1.8857262E+00,-1.0775589E+00,3.6823968E-01,1.0981058E+00,1.4814918E+00,5.6118761E-01,-5.7724243E-01
2.0000000E+00,9.0897238E-02,1.2481203E+00,-8.6512136E-01,8.9213326E-01,-5.5786363E-01,6.6914666E-01,2.1065148E-01,4.4749711E-01,-1.3177226E+00,1.8315701E+00,5.2334690E-01,4.2680845E-01,1.1010337E+00,-5.5356672E-01,7.2415719E-01,1.6969824E+00,-1.0456031E+00,-1.6860407E+00,-2.9813786E+00,8.1414820E-01
2.0000000E+00,-3.9044521E-01,-3.3450270E-02,6.0492719E-01,3.0754410E-01,3.2940982E-01,2.9441125E-01,-7.1861998E-01,4.4220487E-02,6.9493735E-01,-4.0400144E-01,1.9941006E+00,3.7050369E-01,8.0283758E-01,-1.8541169E+00,2.3732194E+00,-2.7438562E-01,-2.2374934E-01,4.9351300E-01,8.6634740E-01,-8.5028383E-01
2.0000000E+00,-1.2553369E+00,-1.4450204E-01,-8.6818231E-01,5.6254623E-01,4.1316622E-02,1.0315801E+00,-8.2639372E-01,8.1603460E-01,5.1813374E-01,1.3173395E+00,1.9846777E-01,-6.9597101E-01,-3.6183294E-01,6.0412082E-01,-3.4263906E-02,-5.3335235E-01,-1.4389585E+00,1.3928749E+00,-1.1261245E+00,9.7575147E-01
2.0000000E+00,1.8613035E+00,-1.0626359E+00,1.0243832E+00,1.0772164E+00,-2.1566332E-01,-3.7167369E-01,1.1438167E-01,5.9689746E-01,-4.8383489E-01,-1.2894445E+00,-5.1045281E-01,-1.4715415E+00,-1.7802666E-01,-1.8373590E+00,-1.2646168E+00,3.4025078E-01,-5.7657990E-01,-1.8056337E-01,1.1876679E+00,7.3231571E-01
2.0000000E+00,3.1913289E-01,-6.5819568E-01,-3.6995414E-02,2.7295375E-01,-5.9810561E-01,-1.2105215E+00,-3.2522836E-01,5.1682897E-01,-6.0115242E-01,-1.1924260E-02,-2.4623360E+00,-2.9747998E-01,-1.3755919E+00,4.6332923E-01,-2.4726370E-01,-1.1336566E+00,1.0331472E+00,4.8155950E-01,7.1758805E-01,3.3944530E-01
2.0000000E+00,-1.1914961E-01,4.9345856E-01,1.4633026E+00,9.2630939E-01,-2.2517023E-01,-9.6324512E-01,-5.3564095E-02,-9.5561568E-01,-1.2082005E+00,-5.3711503E-01,1.3442893E+00,6.4981290E-01,3.2759922E-01,-2.8102006E-01,1.1415128E+00,4.5366235E-01,-8.1628704E-02,-5.3123412E-01,-4.1525391E-01,1.4338503E+00
2.0000000E+00,2.4667742E+00,5.6503968E-01,1.2167270E+00,5.6389430E-01,8.6018329E-01,9.7390860E-01,-7.8372403E-01,1.6094492E+00,4.1918764E-01,-6.6490942E-01,5.1161898E-01,-4.6615343E-02,-1.7667365E+00,-1.0134587E+00,-2.0486409E-01,1.2296727E+00,-1.2800048E+00,4.3695661E-01,1.1011475E+00,7.6363175E-01
2.0000000E+00,5.9685819E-01,-3.2365798E-01,-1.8039509E-01,-9.0658738E-02,9.5157373E-01,1.4136117E-01,2.5402376E-01,-7.1632825E-01,1.0961016E+00,1.0362929E-02,-2.1640094E-01,-2.7941994E-01,1.4192627E+00,-1.7281152E+00,-7.0710733E-01,-3.7499362E-01,-2.1432129E-01,2.4793137E-01,-1.4478141E-01,5.0972432E-01
2.0000000E+00,1.1972771E-01,2.0438280E+00,-6.8518434E-01,-2.6458390E-01,4.1521946E-01,4.1762011E-02,-1.4363481E+00,1.7059551E+00,-2.2684563E-01,6.0780715E-01,-1.2292583E+00,7.8912330E-01,5.4863085E-01,-1.6156823E+00,-7.8215107E-01,1.3660283E-02,2.1439690E-01,-3.5795785E-02,-1.9486149E-01,-8.1819483E-01
2.0000000E+00,8.7663662E-01,1.2014452E+00,1.8918161E+00,1.0686284E-01,-7.0517055E-01,-4.1806528E-01,3.1339677E+00,-6.1038986E-01,-3.1629339E-01,4.1471298E-02,8.5141473E-01,3.6688837E-01,2.4789112E-01,1.4396621E-01,1.1652347E+00,-8.4893171E-01,1.6928203E+00,-3.1609421E-01,8.0102239E-01,-2.2411536E+00
2.0000000E+00,1.0457957E-01,8.9078601E-01,-3.0543179E+00,-6.3672919E-01,1.1138060E+00,-6.9921555E-01,1.0608401E+00,-1.3045019E-01,1.2516960E+00,4.6467200E-01,-8.4559031E-01,-5.5262322E-01,1.5851224E+00,1.9131073E+00,-6.0068136E-01,4.1582706E-01,-4.2707353E-01,-8.3656649E-01,7.2969826E-01,-1.4132972E+00
2.0000000E+00,1.4671872E-01,-1.2170968E+00,2.3183742E-01,1.0326746E+00,-1.7258658E+00,-6.5042313E-02,-2.4216836E-01,-5.6293209E-01,1.9364038E+00,3.3700017E-01,1.8579536E-01,9.0136528E-01,-2.0496649E-01,-8.8401970E-01,7.5075623E-01,6.4122834E-01,2.3115700E-02,1.5619445E-01,-9.4771754E-01,-8.8637814E-01
2.0000000E+00,1.0836922E-01,-1.1299735E+00,-8.4889832E-01,5.0910513E-01,3.1569968E-01,-9.8375672E-02,4.8945670E-01,-2.4142730E-01,-1.4291169E+00,4.0533753E-01,5.9435506E-01,1.0067926E+00,1.0466059E+00,1.3072847E+00,3.2871126E-01,2.9877599E-01,1.4642851E+00,1.6661743E+00,1.0241844E+00,5.9149391E-01
1.0000000E+00,-1.7383714E-01,-3.7746115E-01,9.5724824E-01,1.1535770E+00,1.0097809E+00,1.2328782E+00,8.7559380E-01,-3.6600822E-01,-5.6481764E-01,2.1795041E-01,-3.1611344E-01,2.0252539E-01,-1.2131264E+00,-6.0987315E-01,2.8255516E-01,-8.5825481E-01,8.0861638E-01,-7.0756139E-01,-1.4751771E+00,-7.5529121E-01
2.0000000E+00,-1.3121173E+00,3.8490367E-02,1.1005645E-01,6.6325101E-01,-4.7270500E-01,2.2843777E+00,8.6020333E-01,-4.3261378E-01,-3.0950101E-01,-2.4106574E+00,-4.5581646E-01,3.2958145E+00,2.1461636E-01,-2.0234629E+00,-1.3107552E+00,-2.1628143E-01,-1.3725995E+00,-1.1191175E+00,-1.1270273E+00,-1.5117306E+00
2.0000000E+00,-1.1805012E+00,1.4544813E+00,5.1909029E-01,1.5910879E+00,4.4221572E-01,-5.9011038E-01,-3.0473333E-02,3.8690500E-01,1.7422050E-01,2.3760740E-01,3.0679205E-01,2.5412526E+00,-8.5891244E-01,7.0107499E-01,-1.1570854E-01,-2.6848743E-01,-8.8368047E-01,8.6892508E-01,-1.1518613E+00,-1.7743244E+00
2.0000000E+00,-3.7376940E-01,8.7598201E-01,1.3073897E+00,2.0576260E+00,-7.7568889E-01,7.3248512E-01,2.2099750E+00,-4.8138452E-03,-6.2234500E-01,-3.5771941E-01,-1.1854813E-01,-1.3084829E-01,2.1989189E-01,1.2310524E+00,-1.4682194E-01,-7.8877935E-01,-8.2493798E-01,-8.1889410E-01,2.5494891E+00,2.5389837E-01
2.0000000E+00,-1.2268407E+00,-1.3375201E+00,-9.4297684E-01,-8.0334503E-01,-3.1288747E-01,1.1040308E+00,-1.2151387E+00,-1.9731115E-01,4.8017044E-02,1.9021775E-01,6.8715127E-02,8.2403595E-01,2.9753696E+00,1.2983242E-01,-3.6979089E-01,4.5851170E-01,-1.7340755E-01,2.4459885E-01,8.3653810E-01,1.5050437E+00
2.0000000E+00,2.1650633E-01,-3.7260648E-01,-8.3805015E-01,-6.2897738E-01,6.5261715E-02,2.1115661E-01,6.5347133E-01,1.7430910E+00,9.0025783E-01,-2.1076386E+00,1.4117309E+00,1.6863382E-01,6.5853954E-02,-3.1505935E-01,-5.7249203E-01,-3.8178823E-01,-8.9169334E-01,2.3307363E-01,-4.4857718E-03,-5.2410759E-01
2.0000000E+00,-2.5390913E-01,-1.7722181E+00,-6.9139736E-03,-3.5520799E-01,-8.3508240E-01,1.6855259E+00,3.9826122E-01,-7.4381309E-01,5.6761518E-01,4.4632280E-01,-1.0189016E+00,6.8367685E-01,-1.4166842E+00,-2.2861613E+00,-1.2375145E+00,2.4566285E-01,1.2512134E+00,-8.1162282E-01,3.3297663E-01,1.5628388E+00
2.0000000E+00,-3.4177953E-01,3.8344028E-01,-8.1992261E-01,6.6955656E-01,-8.2225331E-01,2.6379041E-01,3.0360723E-01,2.9748483E-01,-2.4951431E+00,-1.4467574E+00,2.6743117E-01,-1.0444419E+00,4.8288974E-01,2.5617565E+00,1.4262060E-01,7.2847451E-01,1.2497291E+00,2.2314064E-01,-3.0772635E+00,-4.5774243E-01
2.0000000E+00,-4.1915019E-02,5.7494818E-01,2.5496429E-01,-1.3535381E+00,5.8369187E-01,1.2225870E+00,-3.7886769E-01,-8.2876318E-01,-8.7437087E-02,1.8170861E-01,-2.4554550E-01,1.4568792E+00,-6.0952146E-02,7.9688314E-01,-1.6459664E-01,1.9719672E+00,-7.4363141E-01,-6.5708400E-01,-3.6056282E-01,-2.1250992E-01
2.0000000E+00,-1.8494065E-01,9.2380071E-01,-1.6998877E+00,-1.4601719E+00,1.4777087E+00,-4.9262352E-01,9.0180452E-01,9.1558219E-01,1.3328841E-01,5.3634100E-02,5.8971121E-01,-1.6265274E-01,1.0803132E+00,1.5936901E-01,1.2582890E+00,-6.7811592E-02,-3.7284678E-01,1.4439803E+00,4.7348399E-01,-1.1289404E+00
2.0000000E+00,7.8021249E-01,9.4702789E-01,-2.4772543E+00,-4.4976298E-01,-2.2735132E-01,5.6334324E-01,7.1351219E-01,-6.9775962E-02,-1.5822681E+00,-5.3291063E-01,1.2778478E+00,1.6515929E+00,9.5616478E-01,-1.2287448E+00,1.3263341E-01,-3.8320461E-01,-4.5203232E-01,3.1755544E-01,-2.1431559E+00,-7.8066666E-01
2.0000000E+00,-9.7312930E-01,-8.6308988E-01,9.5504241E-01,3.7506973E-01,-2.4133947E-01,-5.1284784E-01,1.2326944E+00,-1.4906418E+00,1.6581981E+00,8.0645979E-01,5.3472519E-01,-2.8038234E+00,1.8407685E+00,5.4784127E-01,1.5287292E+00,5.1525025E-01,7.7250787E-01,1.3257169E+00,-7.4534594E-01,1.8698747E-01
2.0000000E+00,-1.3907038E-01,-6.2285034E-01,6.0546255E-01,1.9530567E-01,-7.0712605E-01,-8.6848062E-01,2.1299193E-01,-1.5532976E+00,-1.2854348E+00,8.7285670E-01,1.1861648E+00,3.4112418E-02,1.4269375E+00,1.3062874E+00,-7.4780779E-01,6.4365847E-01,2.4470163E+00,1.6801441E+00,-1.5420312E+00,-5.7891076E-01
2.0000000E+00,-7.3282729E-01,2.4958828E-01,1.3049014E+00,5.0379142E-01,-3.9876302E-01,1.4623605E-01,4.2190544E-01,-9.3390054E-01,-1.1974996E+00,-7.0622732E-02,-8.3044750E-01,9.0021526E-02,-1.5963247E-01,-5.7312433E-01,-3.2685543E-01,7.1896052E-01,8.4776747E-01,-1.5563058E+00,-2.0806435E-01,-3.3372093E-03
2.0000000E+00,-1.3479441E+00,6.2374433E-01,-4.9328728E-01,1.1601281E-01,6.3273362E-02,-7.8153490E-01,3.3616596E-01,4.8477326E-01,-1.0024958E+00,-3.7839891E-01,-1.6239448E+00,-1.0479957E+00,6.4082602E-01,5.0168450E-01,1.0002233E-01,-9.5669351E-01,-9.6719654E-01,1.1717986E+00,1.9558455E+00,1.9155025E-01
2.0000000E+00,-4.2745458E-02,1.3510324E+00,8.6682169E-02,1.6031975E-01,-4.8536798E-01,3.3352485E-01,-5.1776914E-01,-1.0783820E-01,7.0304289E-01,-8.2182534E-01,2.6500457E+00,1.4790859E-01,-1.4389040E+00,8.5251099E-02,-7.1282086E-01,-2.5969075E-01,8.8180528E-01,-8.5721619E-01,4.1867032E-01,1.6947466E-01
1.0000000E+00,-2.1254777E-01,-2.0426435E+00,1.2047642E-01,-3.7492564E-01,2.3120751E-02,-1.9553463E-01,-3.1690970E-01,-1.3136844E+00,2.4237203E-01,1.0302107E+00,-1.2480523E+00,3.7683029E-01,1.8011604E+00,9.2955280E-01,2.9411750E-01,-1.9598173E+00,-8.1222421E-01,9.2480089E-01,-9.1689169E-01,-6.7133595E-01
2.0000000E+00,-9.1393185E-01,-1.8757609E+00,1.5210479E+00,1.0355002E+00,-8.9893695E-01,-4.4019911E-01,6.7816045E-01,-9.0109788E-01,-1.7387982E-01,-7.1959115E-01,1.2177942E-01,2.9435278E-01,5.3621291E-02,-9.1577378E-03,-3.4391692E-01,3.0732125E-01,8.5766727E-01,-2.0423401E+00,1.0459518E+00,-9.0555902E-01
2.0000000E+00,1.5953301E+00,-4.9319736E-01,9.9992536E-01,7.5378997E-01,-1.1310862E+00,-1.6056163E-01,7.5481623E-01,1.1385180E+00,-2.1258314E-02,-1.6862723E+00,3.8172219E-01,1.5853822E+00,4.1303234E-02,-1.0388708E+00,-9.6850120E-02,7.9996003E-01,-2.2027996E+00,-7.9416465E-01,1.6002284E+00,-2.9470318E-01
1.0000000E+00,2.2142587E+00,-1.0142825E+00,1.6575652E+00,1.7113611E-01,-3.0265809E-01,-3.9375944E-01,-3.1675573E-01,8.7517048E-01,6.1695437E-01,6.2351134E-01,-6.8781337E-01,-3.7565789E-01,4.5766568E-01,-1.3440766E-01,6.2263805E-02,3.7534671E-01,-6.8931636E-01,1.5537532E+00,-1.7642736E-01,-4.6001985E-01
2.0000000E+00,1.5012092E+00,-1.5053022E+00,-1.2252363E+00,8.1256960E-01,-1.7372326E+00,-1.3065629E+00,-1.1901988E+00,-3.4511379E-01,1.3703141E+00,-8.0371511E-01,6.0534813E-02,2.4609281E+00,7.1559394E-01,-7.0725395E-03,-8.6801751E-01,-1.4052118E+00,-8.3046093E-01,-6.9790071E-01,-1.4751100E-01,6.1904610E-01
2.0000000E+00,8.1900053E-01,-3.2503126E-01,-2.5591438E-01,1.7902847E+00,7.0143113E-01,1.1344308E-01,2.0977212E+00,1.8665198E+00,-1.7412600E-01,-2.0361379E-02,6.2292783E-01,-9.2798502E-01,-9.2413253E-01,3.5223538E-01,-7.5632496E-02,-4.6109550E-01,1.6762943E+00,-7.7598941E-01,2.9237835E-01,-1.2051348E+00
2.0000000E+00,-7.7558324E-01,-1.4973762E+00,1.6345211E+00,-1.7826321E+00,-2.1484594E-01,1.9732670E+00,1.3981180E+00,6.7217752E-01,9.4191345E-02,6.3090051E-02,1.6275557E+00,-4.4620470E-01,4.7993501E-01,-3.0104133E-01,-2.3139059E+00,-1.9962344E+00,2.4184976E-01,-6.3237793E-01,-5.4104377E-01,-2.4539579E+00
2.0000000E+00,-7.0526221E-02,-5.1641399E-01,-9.6958755E-01,1.7491329E+00,-7.7082781E-01,1.9022438E-01,1.4949182E+00,-6.8183342E-01,9.2214211E-01,4.5795449E-01,8.1699319E-01,2.3663973E-01,-6.2276633E-01,-1.3390357E+00,5.2288592E-01,-1.1868435E+00,8.1299822E-01,2.1446450E-01,2.0580734E+00,-1.8989969E-01
1.0000000E+00,5.2984775E-04,1.5099554E+00,3.0790550E-01,-1.2318700E+00,4.5300389E-01,2.2796095E-01,-2.6338998E-01,7.1981367E-01,2.1969076E-01,-1.4893281E+00,1.4413536E+00,4.0555915E-01,1.1835570E+00,-5.3723692E-01,1.1313327E-01,4.7142474E-01,-4.7029584E-01,-1.2936842E-01,-7.2867287E-02,-2.4096778E-01
2.0000000E+00,-4.0369667E-01,2.0895754E+00,1.7762561E+00,-8.7219948E-01,6.8090629E-01,-3.3955032E-01,1.0868873E+00,1.1942957E+00,3.4227671E-01,-3.8510410E-01,2.9010221E-01,-2.2462510E-02,-3.8716902E-01,1.1865471E+00,1.6904658E+00,1.1462514E+00,5.8735553E-01,7.6887296E-01,2.4636037E-02,-9.4649365E-03
