1.0000000E+00,-4.7198006E-01,1.0404427E+00,-2.6333445E-01,-1.0139482E+00,1.2780137E+00,1.8588111E-01,7.0835238E-01,-4.7578535E-01,-2.4155610E+00,-5.5633232E-01
2.0000000E+00,-2.9066079E-01,-1.4532162E+00,3.8287087E-01,-8.3215229E-01,4.2613226E-01,-7.9536721E-01,-7.9619472E-01,-1.2931464E+00,-1.9547352E+00,1.1168500E+00
2.0000000E+00,-3.7756064E-01,4.6802023E-01,5.1824922E-02,9.1423694E-01,-1.2694693E-02,-5.5298859E-01,3.0228503E-01,1.6566845E+00,2.1163361E+00,8.0673651E-02
2.0000000E+00,-8.9101433E-01,-1.9034786E-01,-5.4687854E-01,-6.3268319E-01,2.1030400E-01,9.9447773E-01,6.0813722E-01,3.6571142E-01,-1.7855070E+00,-1.3037887E+00
2.0000000E+00,8.3783251E-01,5.0382653E-01,-4.9803141E-01,-2.6347965E-01,3.9797395E-01,1.3282897E+00,9.1322068E-01,-9.7821561E-01,-9.2261606E-01,8.2786836E-01
2.0000000E+00,8.8679908E-01,1.3269449E-02,-8.9521198E-01,9.0657518E-02,-7.2549359E-01,-7.0438438E-01,1.2399965E+00,-1.5820245E+00,-8.5522262E-02,-4.5698893E-01
2.0000000E+00,8.4370874E-01,1.8162853E+00,-1.9503909E-01,3.8806033E-01,9.6000034E-01,-1.7325630E-01,1.7845323E+00,2.5675279E-01,-1.6103940E-01,-1.4034251E+00
2.0000000E+00,-1.5113910E+00,6.1327414E-01,1.2525160E+00,4.2117597E-01,-1.2696393E+00,-1.4734631E+00,-9.0026494E-01,-1.2561031E-01,9.8011210E-01,-4.1286519E-01
1.0000000E+00,-1.3737816E+00,-1.1477930E+00,-5.5551215E-01,5.5140240E-01,-3.3449790E-02,1.7912286E-02,-1.4427872E+00,3.4680428E-01,2.3149888E-02,1.3750224E-01
1.0000000E+00,1.9063804E+00,9.5809806E-01,5.8408740E-01,-1.2192927E+00,6.0251906E-01,4.1718909E-01,1.3218502E-01,-5.2851440E-01,-1.5738207E+00,8.3629402E-01
2.0000000E+00,-5.8523623E-01,8.7134950E-01,-1.0478693E+00,-1.2384816E+00,4.9442843E-01,-8.1165634E-01,2.9903189E-01,-8.0321232E-01,2.9355034E-01,-1.6450299E+00
2.0000000E+00,5.0986403E-02,2.1969427E+00,-1.7560364E+00,-2.0525111E+00,-2.2585966E+00,-8.2835303E-01,-1.1735227E+00,-2.2618455E-01,1.2857928E+00,-1.1100645E+00
2.0000000E+00,-4.3264236E-01,5.2446382E-01,4.0122777E-01,1.3738339E+00,-1.6542536E+00,-8.7022669E-01,1.1666815E+00,-8.7318886E-01,3.0602401E-01,-3.1933826E-01
2.0000000E+00,-1.6108162E+00,1.0674376E+00,-1.0599716E+00,7.4989054E-01,1.2762423E+00,-1.5766132E+00,-1.1126118E+00,-8.5307501E-02,-9.4444866E-01,-7.9517567E-01
1.0000000E+00,2.1980409E+00,-5.6088543E-01,-1.3289550E+00,-7.2497396E-01,9.5678362E-01,6.9799341E-01,8.3213991E-01,-9.0117159E-01,-1.2572855E+00,5.0284672E-01
2.0000000E+00,-1.8886020E-02,-5.9000693E-01,-2.4125725E+00,-5.8823080E-04,-3.5979047E-01,-7.4192525E-01,1.7127982E+00,-8.0935210E-01,6.3593563E-01,-8.9092479E-01
2.0000000E+00,-4.0378079E-01,9.8917695E-02,-4.5403974E-01,1.6259057E-01,1.3566100E+00,1.7362080E+00,1.5312819E+00,1.2779271E+00,-7.9088671E-01,-4.5821457E-01
2.0000000E+00,6.9665869E-01,-2.1197313E+00,-4.0780842E-01,1.3331382E-01,-4.5135601E-01,9.1488591E-01,1.9742161E+00,-2.6788627E-01,-2.1383226E+00,1.9910353E+00
1.0000000E+00,-1.1731910E+00,9.4353643E-02,-1.3865305E-01,-7.0306704E-01,8.5923545E-01,4.5644091E-01,-1.2775985E+00,-7.4040972E-01,-5.7874130E-01,-8.3151372E-01
1.0000000E+00,2.0371416E+00,3.8952073E-01,1.0203804E+00,-1.0951924E-01,9.3137444E-01,-2.6169361E-02,2.9685741E-01,1.1026326E+00,3.2047261E-01,1.7311254E-01
1.0000000E+00,1.5212223E+00,1.8236056E+00,-1.5270362E-02,-1.9076781E+00,-1.5843282E+00,2.6936857E-01,-6.5028356E-01,-2.4335383E-01,-5.4445988E-01,2.9663499E-01
1.0000000E+00,-1.2502344E-01,-1.4222673E+00,-5.0445618E-01,2.7847207E-01,7.3549530E-01,1.9982049E-01,8.4397842E-01,1.6184737E+00,1.4204607E+00,2.8136716E-02
2.0000000E+00,-1.8243909E+00,-1.2256969E+00,5.9677580E-01,-1.0031643E-01,-1.7209176E+00,-3.1716731E-01,-7.7830778E-01,3.5242693E-01,3.8892334E-01,-8.0296056E-01
2.0000000E+00,-3.2591420E-01,4.1750838E-01,1.1068716E+00,-6.9378836E-01,-5.0922938E-01,1.4922657E+00,-1.0147858E+00,8.3541842E-01,1.0337293E+00,-1.0566881E+00
2.0000000E+00,1.0914971E-01,1.6628567E-01,5.1702145E-01,-1.3447165E+00,1.5707019E+00,1.0647997E+00,-6.9684202E-03,1.7879414E-01,6.4550739E-02,-4.4849118E-01
2.0000000E+00,9.9851265E-01,-2.5525246E-01,8.2736712E-01,1.4079156E+00,-4.1263815E-01,-7.2551728E-01,-2.2548647E-01,9.7581261E-01,1.3921829E-01,-7.4280357E-01
2.0000000E+00,-8.1267314E-01,-8.7512991E-01,-1.4901986E+00,1.1117899E+00,1.5269845E+00,1.3236633E+00,-7.4555915E-01,1.0932170E+00,-7.5724774E-03,1.0350705E+00
1.0000000E+00,-7.7348566E-01,-4.1418106E-02,4.6898107E-01,-7.3478653E-01,1.2963049E+00,3.6452625E-01,4.0927604E-01,5.2488053E-02,-4.0421963E-01,7.5865870E-01
1.0000000E+00,4.6990836E-01,-1.0201179E+00,-6.6422628E-01,1.5626218E-01,-4.9679647E-01,6.8820389E-01,1.4538448E+00,-1.4317559E-01,1.7025832E-01,6.7263968E-01
2.0000000E+00,3.2535278E-01,2.8758049E-01,-1.5089765E+00,-2.5312778E-01,-9.1581766E-01,-1.6131849E+00,-1.2693951E+00,1.5173823E-01,1.8427312E+00,-1.1426029E+00
2.0000000E+00,4.0159649E-01,-1.7756304E-01,-4.4492372E-01,3.6214302E-02,-2.0190152E+00,1.1076853E+00,-2.6932199E+00,2.5882320E-01,1.3097766E+00,2.0143796E-01
2.0000000E+00,-9.9005114E-01,-2.0189842E+00,6.9285968E-01,2.2806645E-01,-1.7110084E-01,1.3017723E-01,-2.0716151E-01,1.2132802E+00,-2.4146561E+00,1.5745439E+00
1.0000000E+00,5.4024630E-01,4.1462225E-01,1.3187998E-01,-1.2240514E+00,-2.5328355E-01,5.7245853E-02,-1.0446130E+00,1.6163223E+00,-1.2693331E+00,5.3818707E-01
2.0000000E+00,-4.6920891E-01,-2.8641771E-01,1.3069770E-01,5.8867115E-01,-4.5078131E-01,2.5258208E+00,1.6042126E+00,1.4384937E-01,-3.9734766E-01,-1.3352491E-01
2.0000000E+00,1.3548514E+00,4.3964674E-01,7.0302235E-01,1.6396800E+00,4.0227781E-01,-5.8497849E-01,-4.0908062E-01,7.6396007E-01,1.3155270E+00,3.8656640E-01
2.0000000E+00,5.8461337E-01,2.8035880E-01,-4.6197863E-01,7.6152393E-01,2.0419230E+00,1.3392164E+00,1.3237173E+00,-2.0928052E+00,1.9179195E+00,-5.1796637E-02
2.0000000E+00,5.8161548E-01,7.3369699E-01,-9.2925416E-01,-1.5066741E+00,1.2540651E-01,9.2812764E-01,8.4459742E-01,1.4129380E+00,4.6077993E-01,1.2716128E+00
2.0000000E+00,-1.4993556E+00,-1.3851194E+00,-7.7444991E-01,2.5953363E-01,-3.8432388E-01,-2.9137438E-01,1.4004336E+00,-6.1901973E-01,4.0431014E-01,6.6846405E-01
2.0000000E+00,-1.1811905E+00,1.8382263E-01,8.6611725E-01,1.5076277E+00,6.8195953E-01,1.5818446E+00,-1.2414534E+00,-4.7791460E-01,-1.7111113E+00,1.5597439E+00
2.0000000E+00,8.1449981E-02,-3.0805085E-01,6.7652643E-01,2.1344781E+00,-3.3619123E-01,-1.5724557E+00,7.6861414E-01,-1.2898196E+00,-7.7985184E-01,-3.0696223E-01
2.0000000E+00,6.4771915E-01,6.6446876E-02,4.3296241E-01,-8.4284470E-01,4.6057604E-01,-7.8107315E-01,-4.2918114E-01,1.9241929E+00,-1.0144583E+00,1.1096376E+00
2.0000000E+00,6.6466853E-01,-1.5966034E-01,-2.5391455E-01,1.2562481E+00,-6.9171607E-02,1.1683877E+00,8.4155042E-01,-1.0560551E+00,9.8775607E-01,1.6363001E+00
1.0000000E+00,-4.6613675E-01,3.8563814E-01,5.3881817E-01,1.9818131E+00,1.3745541E+00,2.5696873E-01,1.1220919E-01,-7.3296627E-02,-3.4785014E-01,2.8963143E-01
2.0000000E+00,1.4848054E+00,-1.2070126E-01,2.9893906E-01,1.8502948E-02,1.8894300E+00,-1.4223100E+00,-1.5919769E-01,1.9240493E-01,1.7610492E+00,9.2873281E-01
1.0000000E+00,3.2827474E-01,6.8886653E-01,-1.1631900E+00,4.7930557E-01,-7.2677253E-01,1.6245808E-01,1.1020682E+00,-7.5539416E-02,-8.9069760E-01,6.2769632E-01
2.0000000E+00,9.6929407E-01,8.5102870E-01,2.7845767E-01,-6.7484565E-01,1.3699291E+00,-6.5879740E-01,-3.2400277E-01,2.0118682E-01,-1.2171034E-01,1.0481451E+00
1.0000000E+00,-3.3955924E-01,-5.6189147E-01,-9.2356701E-01,-1.6029137E+00,6.0557243E-01,3.8249937E-01,1.7857218E+00,3.0695357E-02,6.6746651E-01,7.7280095E-01
2.0000000E+00,-1.5653014E+00,-1.1368958E+00,-1.5247304E+00,1.6698994E-01,-2.4877889E-01,-2.8437589E-01,1.4136246E+00,-6.5214885E-01,5.9097673E-01,4.6263993E-01
1.0000000E+00,1.5207153E+00,-7.9558922E-01,-6.0076056E-01,-7.2796074E-01,-1.7099603E+00,-3.4727988E-02,3.6571486E-01,-1.8580338E-01,-6.4070872E-01,-4.2393145E-01
1.0000000E+00,-1.1383797E+00,1.8506624E+00,1.0005342E+00,1.6422115E+00,9.7992749E-01,5.3065238E-01,-1.5513250E+00,-4.7459302E-01,-1.6634606E-01,-1.0503064E-01
2.0000000E+00,1.5356454E+00,-4.4095331E-02,1.3103077E-01,3.4523148E-01,-1.1656686E+00,-3.9498409E-01,-8.4323606E-01,9.0170083E-02,5.1875336E-01,-7.5977655E-01
2.0000000E+00,-1.3705724E+00,7.9480687E-01,-1.9934912E+00,6.3085508E-01,-1.3921905E+00,2.8614646E+00,5.5983103E-01,7.0796966E-02,1.2354327E-01,1.4573037E+00
2.0000000E+00,-8.8522186E-01,2.4690996E-01,-1.0568065E+00,-1.2427152E+00,-4.3479680E-01,-1.0546369E+00,-2.6823732E-01,-1.1888284E+00,5.6885387E-01,6.4990835E-01
2.0000000E+00,1.0739960E+00,1.6190235E+00,9.2597364E-01,-1.3603700E+00,-2.6890953E-01,-5.6525861E-01,-1.6340061E+00,-9.2069626E-01,-8.5809316E-01,-4.4551926E-01
2.0000000E+00,-2.2377611E-01,4.5666560E-01,3.4763666E-01,1.6296351E+00,6.2507579E-01,1.0730777E+00,1.2547027E+00,9.3820234E-01,-8.0733605E-01,-1.2134650E+00
2.0000000E+00,-5.8588379E-02,6.2709584E-01,1.3088960E+00,-1.1065404E+00,8.8642865E-01,-7.2670095E-01,1.1905513E-01,-1.9968627E+00,1.8700651E-01,-8.5523453E-01
1.0000000E+00,-3.6458345E-01,1.7456614E+00,1.5931166E+00,-2.2869257E+00,-9.1818892E-01,2.5491178E-01,-5.9551082E-01,-2.4977668E-01,2.5167124E-01,-2.2860869E-01
2.0000000E+00,3.9391361E-02,-1.4096522E-01,9.5631581E-01,6.4244464E-01,-6.0374395E-01,-9.0711748E-01,1.5757019E+00,3.3182217E-01,-6.6684616E-01,-4.6084074E-01
2.0000000E+00,-6.9085076E-01,5.4315484E-01,-6.0230927E-01,6.6902125E-01,-1.7070837E-01,-1.0293481E+00,-7.8760602E-01,2.4622377E-01,4.0870709E-01,-1.8468786E+00
2.0000000E+00,6.3047449E-01,1.3474514E+00,5.1014923E-01,-3.3932085E-01,3.4542511E-01,-1.0333279E+00,4.7023733E-01,1.1541489E-01,-3.4222041E-01,-1.2915379E+00
2.0000000E+00,1.1058577E+00,-1.3389812E+00,-1.0885858E+00,9.7104613E-01,1.1227513E-01,1.1583531E+00,-3.5914163E-01,4.2484177E-01,-1.6739448E+00,8.1159124E-01
1.0000000E+00,1.1318460E+00,-7.2133651E-01,1.4164024E+00,-1.5810100E-02,8.2014909E-01,8.4517805E-01,-1.2950156E+00,-1.0728712E+00,6.2406932E-01,5.1145623E-01
2.0000000E+00,2.6427210E-01,-1.0423311E+00,1.1371034E+00,9.0807739E-01,-1.0874373E+00,-1.5393698E+00,-2.1452462E+00,-6.1077251E-01,1.0118545E+00,1.0387892E+00
1.0000000E+00,-9.7452490E-01,-8.8533831E-01,1.3663244E+00,6.0443644E-01,1.0324040E+00,2.0741738E-01,-6.5379159E-01,-1.4417408E+00,1.5068200E+00,-1.6084314E-01
1.0000000E+00,-1.0286728E-01,1.6874127E-01,2.0118246E+00,-9.0864542E-02,-8.9282810E-01,1.9378321E-01,-1.1535844E+00,-1.1561947E+00,-8.9121221E-01,-2.4798345E-01
1.0000000E+00,5.7344255E-01,8.2662665E-02,6.5281996E-01,1.7855500E+00,3.4308363E-01,5.7391335E-01,5.6069645E-01,-2.1158843E+00,5.0563288E-01,3.7260522E-01
1.0000000E+00,2.1475093E+00,-1.9434120E+00,4.5602599E-01,1.0549506E+00,-3.5119060E-01,4.6199163E-01,-2.0260169E-01,1.3948397E+00,3.7759299E-01,-2.3149697E-01
2.0000000E+00,-7.9941368E-02,7.7714836E-01,9.9070866E-01,-9.8111904E-01,8.4627882E-02,-1.2666652E+00,2.1192697E-01,6.2464917E-01,-6.5794333E-01,-1.2636964E-01
2.0000000E+00,8.0080530E-01,-1.1369577E+00,7.3936430E-02,9.1694164E-01,-9.9163311E-01,1.2523205E+00,-6.2721904E-01,-1.2852851E-01,-8.5793974E-01,-1.4330202E+00
2.0000000E+00,9.9995789E-01,6.4553545E-01,-1.4805457E+00,-1.3575904E+00,-9.5822997E-01,-3.9895683E-01,4.3435016E-01,1.1745792E+00,-5.4425572E-01,2.8915956E+00
2.0000000E+00,-2.0717694E+00,2.5918107E-01,2.1525225E-01,2.2141095E-01,5.3195198E-01,1.0938843E+00,-5.0561311E-01,-4.0738502E-01,-3.8366485E-01,-2.7459158E-01
1.0000000E+00,-9.0162728E-01,5.9034796E-01,-5.7681107E-01,5.5315011E-02,-7.3940516E-01,2.6217336E-02,3.5030859E-01,-4.0465618E-02,1.5905622E-01,-3.0604006E-01
2.0000000E+00,4.9461966E-03,-8.3344846E-01,-4.9389560E-01,9.4825214E-01,4.1552926E-01,3.4813715E-01,1.5560366E+00,6.5617918E-01,1.8487753E-02,-1.3852627E+00
2.0000000E+00,6.4893662E-01,2.3038361E+00,-1.2659435E-01,3.3551633E-01,9.5968597E-01,-2.1996811E-01,2.9734345E-01,4.2202502E-01,8.1874088E-02,-5.7693452E-01
2.0000000E+00,3.8712975E-01,7.1997637E-01,-6.4418356E-01,-1.8204235E+00,1.7529413E+00,2.3867666E+00,7.1040148E-01,-1.6254597E-01,7.9794211E-01,5.7286869E-01
2.0000000E+00,-1.5518291E+00,-6.8136160E-01,-3.9904795E-01,-2.0684515E-01,1.0569355E-01,-1.7972010E+00,-9.2652848E-01,1.2830097E+00,2.2439243E-01,1.3740701E+00
2.0000000E+00,2.6241663E-01,6.1044188E-01,-1.8533067E+00,6.7405208E-02,1.1865063E-01,-7.2576631E-01,-1.2351221E+00,-1.1270114E+00,-1.8975846E+00,-3.8129252E-01
2.0000000E+00,1.3938755E+00,-2.0940530E-01,-2.5186413E-01,1.2424875E+00,6.1321354E-02,-5.4338426E-01,-1.4074709E+00,3.1514608E+00,8.8558833E-02,-5.1627717E-01
2.0000000E+00,7.6968079E-02,7.6267224E-01,-8.8604072E-02,-5.6363459E-01,-8.3721901E-02,-6.7301830E-01,1.8552622E+00,-5.5586270E-01,-4.3789773E-01,2.0173378E-01
2.0000000E+00,-3.9156194E-01,-4.0692426E-01,-5.8321549E-01,-6.1673959E-01,5.8483055E-01,-8.8725404E-01,-9.0039694E-01,-5.5193262E-01,9.7598912E-01,8.4255281E-01
2.0000000E+00,-9.3694960E-01,-4.6170706E-01,-1.9995245E-01,2.3948520E-02,-3.4668432E-01,-5.7429485E-01,3.2325947E-01,-8.6868423E-01,1.7464311E+00,8.4340058E-01
1.0000000E+00,-1.1207680E+00,7.9742694E-01,-2.4023273E-01,8.2685658E-01,4.0028591E-01,1.3185118E-01,-2.7470214E-01,-6.3915094E-01,-1.1558256E+00,6.3698585E-01
2.0000000E+00,-1.9029957E+00,-5.8992943E-01,8.3922754E-01,-1.5828675E+00,-2.3196962E+00,6.7681937E-01,6.3835843E-01,-1.3056075E+00,-1.6643645E+00,-4.4379082E-01
2.0000000E+00,-3.3913382E-01,-1.2048526E-01,6.4203188E-01,-5.3711613E-01,-1.0570348E+00,4.0196111E-02,-5.5664863E-01,1.1776352E+00,-1.3701004E+00,1.5907360E+00
1.0000000E+00,-6.5837187E-01,9.4780004E-01,-8.2792184E-01,-6.5909193E-01,-1.4006627E+00,8.8227573E-01,-1.9048716E+00,4.0730279E-01,-1.1740325E+00,-3.9081523E-01
1.0000000E+00,-1.2249309E+00,1.9341460E+00,-1.6689472E-01,7.2194727E-01,-1.3211092E-01,6.9374640E-01,-3.9556620E-01,1.1574416E+00,1.8527225E+00,-5.9474355E-01
1.0000000E+00,1.1749234E+00,-7.6909395E-01,-2.6322116E-01,-2.0713643E-01,1.2679646E-01,4.4082263E-01,8.2197862E-02,-1.0393354E+00,1.4231392E+00,-9.0125236E-01
2.0000000E+00,1.7455945E+00,4.7189115E-01,1.3215102E+00,1.3408478E+00,-7.2109996E-01,1.3036312E+00,-4.2467239E-01,-1.5422599E+00,-3.1802836E-01,1.2777170E+00
2.0000000E+00,-1.5162034E-01,7.6105069E-01,1.0406236E+00,7.3585943E-01,-2.6134614E-01,-9.8578562E-01,1.1266051E+00,-1.9181400E-01,1.1648609E+00,1.6380651E+00
2.0000000E+00,-5.2368781E-01,5.6081305E-01,-1.0995226E+00,-2.1280206E+00,-8.4766937E-01,-4.2123056E-01,4.5478314E-01,-3.1448622E-02,-1.5853193E+00,-7.8075955E-01
2.0000000E+00,-2.3553326E+00,-2.1428678E-01,5.3977804E-01,-7.9867167E-02,3.8236370E-01,-1.0938379E+00,-4.6656198E-01,-1.3763569E+00,5.1551072E-01,1.5702159E+00
2.0000000E+00,-1.4684234E-01,-9.0573008E-01,1.6573307E+00,4.6379275E-01,-5.2077544E-01,-8.6157402E-01,-4.0393930E-01,2.4723387E-01,9.6134481E-01,7.5749296E-01
1.0000000E+00,3.3368354E-02,4.8398602E-01,9.1111091E-01,-7.0245548E-01,7.0272337E-01,3.0369676E-02,4.1030332E-01,1.0458412E+00,-4.6111320E-01,7.1714724E-01
2.0000000E+00,5.3395234E-01,-1.3917014E-01,-6.9597318E-01,-9.1192328E-01,-1.3291740E+00,6.0130699E-01,-3.3582722E-01,-3.9859190E-01,2.3368844E-01,-2.4027459E+00
2.0000000E+00,1.2068007E+00,8.5784651E-01,3.6122046E-01,-4.5565717E-01,-1.0119304E+00,4.4040492E-01,-1.5440964E+00,-1.4517804E+00,4.5349891E-01,9.6754240E-01
2.0000000E+00,-9.2093451E-01,7.6063331E-01,6.5359806E-01,-1.5541615E+00,-9.9348155E-01,1.9229772E+00,5.2966809E-02,6.2871319E-01,-5.6972230E-01,8.2239496E-01
2.0000000E+00,-1.4528866E+00,-5.3471944E-01,2.8235308E-01,-6.6475218E-01,2.1573370E-01,-1.2642249E+00,1.0365918E+00,8.6979866E-01,1.2517094E-01,-1.4398308E+00
2.0000000E+00,-1.6870293E+00,-1.4892656E+00,8.0696088E-02,1.9494125E+00,2.2883267E-01,1.0991652E+00,-3.2566318E-01,1.2275289E-02,8.7955709E-01,-2.4949136E-01
2.0000000E+00,-4.6415583E-01,-1.2034143E+00,5.6306148E-02,4.4823512E-01,-1.1398111E+00,1.2716128E+00,-5.9520003E-01,1.4188949E+00,1.2328131E-01,-1.6446530E+00
2.0000000E+00,-6.1952451E-01,7.4331724E-03,-2.7415215E-01,1.4823770E+00,5.8883379E-01,8.2988305E-01,-4.1934734E-01,-1.8721023E+00,-9.2315173E-01,1.0184648E+00
2.0000000E+00,8.5776663E-01,7.7224335E-01,-1.1106562E-01,-6.5439105E-01,5.3652617E-01,-7.8283018E-01,8.1592781E-04,1.4524830E+00,3.3674752E-01,1.3196161E-01
2.0000000E+00,-8.4254087E-01,8.7606918E-01,-9.3666022E-01,1.3126898E+00,-1.9536291E+00,6.8648285E-01,-4.2378114E-01,-1.0647368E+00,1.2560681E-02,-1.3964881E+00
2.0000000E+00,-1.0265683E-01,2.5677833E+00,-1.3553055E+00,1.8867184E-01,1.0116424E+00,1.9767622E+00,5.2925926E-01,-4.7058881E-01,1.1586774E+00,-1.4603612E+00
1.0000000E+00,-9.1364692E-02,1.1451574E+00,-3.5719431E-01,-6.4441118E-01,-3.2501473E-01,2.1409925E-01,1.2244196E+00,1.2860577E+00,4.8633747E-01,-1.1583858E-02
2.0000000E+00,-1.8161767E+00,-1.8196738E+00,-1.2020173E+00,5.3941003E-01,-6.6362520E-01,7.2725342E-01,5.3533360E-01,2.2871355E+00,-1.4331993E+00,9.1277890E-01
1.0000000E+00,-1.3822701E+00,6.5257415E-03,8.6098153E-02,4.1417280E-01,-5.1528475E-01,6.1228324E-01,-9.3874062E-01,1.1057050E+00,-7.0645642E-01,4.6191028E-01
2.0000000E+00,1.0522292E+00,1.3592428E+00,3.4049601E-01,-1.7804702E-01,7.1719189E-01,9.5897797E-01,-4.5828212E-01,-2.1828216E+00,4.1058884E-01,-8.3927389E-01
2.0000000E+00,1.4632823E+00,1.7357896E-01,1.3606037E+00,1.3891195E-01,-1.9795989E-01,-5.9676159E-01,5.4375008E-01,5.9157100E-01,5.5015567E-01,1.1032059E+00
2.0000000E+00,2.5554379E+00,1.7608158E+00,-2.5186781E+00,-1.5673617E+00,-6.9094643E-01,-7.6658221E-01,5.4663417E-01,6.6146972E-02,-1.8946862E+00,-2.0980529E+00
2.0000000E+00,4.9238374E-01,5.4035639E-01,-2.0306526E-01,2.9734007E-01,8.5843532E-01,-1.1971492E+00,1.4082223E+00,-4.4932756E-01,-4.3953176E-02,-1.1194566E+00
2.0000000E+00,9.3052156E-01,1.4079950E+00,-5.7986065E-01,1.4021147E+00,1.4231434E+00,-6.9180426E-01,6.1581087E-03,1.4701896E-01,6.9929463E-01,4.6661628E-01
2.0000000E+00,1.0119465E+00,-4.7809403E-01,8.9077275E-01,-6.8292791E-01,6.6027155E-02,-8.1514859E-01,-4.1884793E-01,1.4234819E+00,-4.9990476E-01,8.5503759E-01
2.0000000E+00,-3.8926321E-02,8.8152603E-01,5.5384143E-01,-1.5721696E-01,-7.5326560E-02,-4.4883600E-01,1.6932618E+00,1.2752328E+00,-1.3085279E+00,6.1273694E-02
1.0000000E+00,3.9672337E-01,-1.3460933E+00,4.7660450E-01,-1.9677984E-01,1.8698148E+00,5.3256394E-03,1.2292594E-01,-8.4374814E-01,2.4093352E-01,-1.5488237E-01
2.0000000E+00,1.3146724E+00,-2.0670152E+00,-1.7846960E-02,1.0979686E+00,5.9036414E-01,1.0588722E+00,2.9238763E+00,2.0928672E+00,2.1671204E+00,-1.3547157E+00
2.0000000E+00,9.4390110E-01,-9.5712192E-02,2.5636554E-01,1.2175529E+00,1.3706160E+00,6.0876513E-01,1.3635790E+00,9.6098610E-01,-5.3909947E-01,1.2094918E+00
